"","x","y","BEN","CH4","H2S","TOL","VOC","XYM","XYP"
"476",-90.024465,35.083500098,0,0,0,0,0,0,0
"477",-90.02453,35.083500098,0,0,0,0,0,0,0
"478",-90.024625,35.083505,0,0,0,0,0,0,0
"479",-90.024695,35.083510098,0,0,0,0,0,0,0
"480",-90.02475,35.083510098,0,0,0,0,0,0,0
"481",-90.024805,35.083510098,0,0,0,0,0,0,0
"482",-90.024835,35.083510098,0,0,0,0,0,0,0
"483",-90.02487,35.083510098,0,0,0,0,0,0,0
"484",-90.02492,35.083510098,0,0,0,0,0,0,0
"485",-90.02499,35.083510098,0,0,0,0,0,0,0
"486",-90.025065,35.083510098,0,0,0,0,0,0,0
"487",-90.025115,35.083510098,0,0,0,0,0,0,0
"488",-90.02519,35.083510098,0,0,0,0,-13.055,0,0
"489",-90.025315,35.083515,0,0,0,0,0,0,0
"490",-90.0254,35.083520098,0,0,0,0,0,0,0
"491",-90.02546,35.083520098,0,0,0,0,0,0,0
"492",-90.025545,35.083520098,0,0,0,0,0,0,0
"493",-90.02566,35.083520098,0,0,0,0,0,0,0
"494",-90.02575,35.083520098,0,0,0,0,0,0,0
"495",-90.02582,35.083520098,0,0,0,0,0,0,0
"496",-90.02592,35.083520098,0,0,0,0,0,0,0
"497",-90.02602,35.083525,0,0,0,0,0,0,0
"498",-90.02613,35.083530098,0,0,0,0,0,0,0
"499",-90.026255,35.083525,0,0,0,0,0,0,0
"500",-90.026385,35.083520098,0,0,0,0,0,0,0
"501",-90.026525,35.083520098,0,0,0,0,0,0,0
"502",-90.02667,35.083525,0,0,0,0,0,0,0
"503",-90.026815,35.083530098,0,0,0,0,0,0,0
"504",-90.02697,35.083530098,0,0,0,0,0,0,0
"505",-90.02713,35.083530098,0,0,0,0,0,0,0
"506",-90.02729,35.083535,0,0,0,0,0,0,0
"507",-90.027485,35.083555,0,0,0,0,0,0,0
"508",-90.02764,35.083575,0,0,0,0,0,0,0
"509",-90.027745,35.0836,0,0,0,0,0,0,0
"510",-90.027875,35.08365,0,0,0,0,0,0,0
"511",-90.028,35.083715,0,0,0,0,0,0,0
"512",-90.028115,35.08379,0,0,0,0,0,0,0
"513",-90.02822,35.083875,0,0,0,0,0,0,0
"514",-90.028295,35.083945,0,0,0,0,0,0,0
"515",-90.02839,35.08405,0,0,0,0,0,0,0
"516",-90.02853,35.084215,0,0,0,0,0,0,0
"517",-90.028625,35.084325,0,0,0,0,0,0,0
"518",-90.0287,35.08441,0,0,0,0,0,0,0
"519",-90.028805,35.08453,0,0,0,0,0,0,0
"520",-90.02891,35.084645,0,0,0,0,0,0,0
"521",-90.029015,35.084755,0,0,0,0,0,0,0
"522",-90.029125,35.084865,0,0,0,0,0,0,0
"523",-90.029235,35.084975,0,0,0,0,0,0,0
"524",-90.02934,35.085085,0,0,0,0,0,0,6.346
"525",-90.029465,35.08522,0,0,0,0,0,0,0
"526",-90.029565,35.085325,0,0,0,0,0,0,8.3478
"527",-90.02966,35.08543,0,0,0,0,0,0,8.3478
"528",-90.029805,35.085585,0,0,0,0,0,0,8.3478
"529",-90.02993,35.08571,0,0,0,0,0,0,8.3478
"530",-90.030035,35.0858,0,0,0,0,0,0,8.3478
"531",-90.03015,35.08588,0,0,0,0,0,0,0
"532",-90.03031,35.08596,0,0,0,0,0,0,0
"533",-90.030475,35.08602,0,0,0,0,0,0,0
"534",-90.030575,35.086045,0,0,0,0,0,0,0
"535",-90.03072,35.086065,0,0,0,0,0,0,0
"536",-90.030905,35.086085,0,0,0,0,0,0,0
"537",-90.03109,35.086090098,0,0,0,0,0,0,0
"538",-90.03124,35.086090098,0,0,0,0,-13.5324,0,0
"539",-90.03132,35.086090098,0,0,0,0,-13.5324,0,11.098
"540",-90.03152,35.086095,0,0,0,0,-13.5324,0,11.098
"541",-90.03172,35.086100098,0,0,0,0,-13.5324,0,0
"542",-90.03184,35.086100098,0,0,0,0,-13.5324,0,0
"543",-90.032,35.086105,0,0,0,0,0,0,0
"544",-90.03216,35.086110098,0,0,0,0,0,0,0
"545",-90.032365,35.086110098,0,0,0,0,0,0,0
"546",-90.03253,35.086115,0,0,0,0,0,0,0
"547",-90.03265,35.086120098,0,0,0,0,0,0,0
"548",-90.03285,35.086120098,0,0,0,0,0,0,0
"549",-90.033015,35.086125,0,0,0,0,0,0,0
"550",-90.03314,35.086130098,0,0,0,0,0,17.67125,0
"551",-90.0333,35.086135,0,0,0,0,0,17.67125,0
"552",-90.033465,35.086140098,0,0,0,0,0,17.67125,0
"553",-90.033675,35.086145,0,0,0,0,0,17.67125,0
"554",-90.033885,35.086150098,0,0,0,0,0,17.67125,0
"555",-90.03401,35.086150098,0,0,0,0,0,17.67125,0
"556",-90.03413,35.086150098,0,0,0,0,0,17.67125,0
"557",-90.034295,35.086150098,0,0,0,0,0,17.67125,0
"558",-90.0345,35.086155,0,0,0,0,0,0,0
"559",-90.03466,35.086160098,0,0,0,0,0,0,0
"560",-90.034815,35.086165,0,0,0,0,0,0,0
"561",-90.03497,35.086170098,0,0,0,0,0,0,0
"562",-90.03509,35.086170098,0,0,0,0,0,0,0
"563",-90.035245,35.086175,0,0,0,0,0,0,0
"564",-90.035355,35.086180098,0,0,0,0,0,0,0
"565",-90.035505,35.086185,0,0,0,0,0,0,0
"566",-90.03569,35.086190098,0,0,0,0,0,0,0
"567",-90.035825,35.086195,0,0,0,0,0,0,0
"568",-90.03596,35.086200098,0,0,0,0,0,0,0
"569",-90.036125,35.086205,0,0,0,0,0,0,0
"570",-90.036285,35.086210098,0,0,0,0,0,0,0
"571",-90.03642,35.086210098,0,0,0,0,0,0,0
"572",-90.03652,35.086210098,0,0,0,0,0,0,0
"573",-90.03662,35.086210098,0,0,0,0,0,0,0
"574",-90.036795,35.086215,0,0,0,0,0,0,0
"575",-90.036935,35.086220098,0,0,0,0,0,0,0
"576",-90.03707,35.086220098,0,0,0,0,0,0,0
"577",-90.037205,35.086220098,0,0,0,0,-12.1738,0,0
"578",-90.03735,35.086220098,0,0,0,0,-12.1738,0,0
"579",-90.037495,35.086220098,0,0,0,0,-12.1738,0,0
"580",-90.03764,35.086220098,0,0,0,0,-12.1738,0,0
"581",-90.03779,35.086220098,0,0,0,0,-12.1738,0,0
"582",-90.03787,35.086220098,0,0,0,0,0,0,0
"583",-90.038065,35.086225,0,0,0,0,0,0,0
"584",-90.03826,35.086230098,0,0,0,0,0,0,0
"585",-90.03834,35.086230098,0,0,0,0,0,0,0
"586",-90.03854,35.086235,0,0,0,0,0,0,0
"587",-90.03878,35.086240098,0,0,0,0,0,0,0
"588",-90.0389,35.086240098,0,0,0,0,0,0,0
"589",-90.039025,35.086245,0,0,0,0,0,0,0
"590",-90.03923,35.086250098,0,0,0,0,0,0,0
"591",-90.03939,35.086255,0,0,0,0,0,0,0
"592",-90.03955,35.086265,0,0,0,0,0,0,0
"593",-90.03975,35.086270098,0,0,0,0,0,0,0
"594",-90.03987,35.086270098,0,0,0,0,0,0,0
"595",-90.04003,35.086270098,0,0,0,0,0,0,0
"596",-90.04023,35.086270098,0,0,0,0,0,0,0
"597",-90.04039,35.086275,0,0,0,0,0,0,0
"598",-90.04055,35.086280098,0,0,0,0,0,0,0
"599",-90.04071,35.086280098,0,0,0,0,0,0,0
"600",-90.04087,35.086280098,0,0,0,0,0,0,0
"601",-90.04103,35.086285,0,0,0,0,0,0,0
"602",-90.041195,35.086290098,0,0,0,0,0,0,0
"603",-90.04132,35.086290098,0,0,0,0,0,0,0
"604",-90.04149,35.086295,0,0,0,0,0,0,0
"605",-90.04171,35.086300098,0,0,0,0,0,0,0
"606",-90.04184,35.086300098,0,0,0,0,0,0,0
"607",-90.041965,35.086305,0,0,0,0,0,0,0
"608",-90.042175,35.086310098,0,0,0,0,0,0,0
"609",-90.04238,35.086315,0,0,0,0,0,0,0
"610",-90.042535,35.086320098,0,0,0,0,0,0,0
"611",-90.04268,35.086320098,0,0,0,0,0,0,0
"612",-90.04282,35.086325,0,0,0,0,0,0,0
"613",-90.04296,35.086330098,0,0,0,0,0,0,0
"614",-90.04309,35.086330098,9.362,0,0,0,0,0,0
"615",-90.043185,35.086330098,0,0,0,0,0,0,0
"616",-90.043305,35.086335,0,0,0,0,0,0,0
"617",-90.043445,35.086340098,0,0,0,0,0,0,0
"618",-90.043545,35.086345,0,0,0,0,0,0,0
"619",-90.043635,35.086350098,0,0,0,0,0,0,0
"620",-90.043715,35.086355,0,0,0,0,0,0,0
"621",-90.043785,35.086360098,0,0,0,0,0,0,0
"622",-90.043855,35.086360098,0,0,0,0,0,0,0
"623",-90.043915,35.086360098,0,0,0,0,0,0,0
"624",-90.043955,35.086360098,0,0,0,0,0,0,0
"625",-90.043995,35.086365,0,0,0,0,0,0,0
"626",-90.044035,35.086370098,0,0,0,3.354,0,0,0
"627",-90.044065,35.086370098,0,0,0,0,0,0,0
"628",-90.04411,35.086370098,0,0,0,0,-13.984,0,0
"629",-90.04416,35.086370098,0,0,0,0,0,0,0
"630",-90.044195,35.086370098,0,0,0,0,0,0,0
"631",-90.04424,35.086370098,0,0,0,0,0,0,0
"632",-90.044305,35.086370098,0,0,0,0,0,0,0
"633",-90.04438,35.086370098,0,0,0,0,-13.0898,0,0
"634",-90.044465,35.086370098,0,0,0,0,-13.0898,0,0
"635",-90.044555,35.086370098,0,0,0,0,-13.0898,0,0
"636",-90.044655,35.086370098,0,0,0,0,-13.0898,0,0
"637",-90.044765,35.086370098,0,0,0,0,-13.0898,0,0
"638",-90.044875,35.086375,0,0,0,0,0,0,0
"639",-90.04499,35.086380098,0,0,0,0,0,0,0
"640",-90.04512,35.086380098,0,0,0,0,0,0,0
"641",-90.045255,35.086375,0,0,0,0,0,0,0
"642",-90.04539,35.086370098,0,0,0,0,0,0,0
"643",-90.04553,35.086370098,0,0,0,0,0,0,0
"644",-90.04567,35.086375,0,0,0,0,0,0,0
"645",-90.04581,35.086380098,10.0585,0,0,0,0,0,0
"646",-90.045955,35.086385,10.0585,0,0,0,0,0,0
"647",-90.0461,35.086390098,0,0,0,0,0,0,0
"648",-90.046245,35.086390098,0,0,0,0,0,0,0
"649",-90.046395,35.086390098,0,0,0,0,0,0,0
"650",-90.046545,35.086390098,0,0,0,0,0,0,0
"651",-90.046695,35.086395,0,0,0,0,0,0,0
"652",-90.046845,35.086400098,0,0,0,0,0,0,0
"653",-90.046995,35.086405,0,0,0,0,0,0,0
"654",-90.04715,35.086410098,0,0,0,0,0,0,0
"655",-90.04731,35.086415,0,0,0,0,0,0,0
"656",-90.04747,35.086425,0,0,0,0,0,0,0
"657",-90.047675,35.086430098,0,0,0,0,0,0,0
"658",-90.047845,35.086430098,0,0,0,0,0,0,0
"659",-90.04797,35.086435,0,0,0,0,0,0,0
"660",-90.048135,35.086440098,0,0,0,0,0,0,0
"661",-90.048305,35.086440098,0,0,0,0,0,0,0
"662",-90.04852,35.086440098,0,0,0,0,0,0,0
"663",-90.04869,35.086440098,0,0,0,0,0,0,0
"664",-90.04886,35.086445,0,0,0,0,0,0,0
"665",-90.04912,35.086455,0,0,0,0,0,0,0
"666",-90.04929,35.086460098,0,0,0,0,0,0,0
"667",-90.04946,35.086460098,0,0,0,0,0,0,0
"668",-90.049675,35.086460098,0,0,0,0,0,0,0
"669",-90.049805,35.086465,0,0,0,0,0,0,0
"670",-90.04993,35.086470098,0,0,0,0,0,0,0
"671",-90.05009,35.086470098,0,0,0,0,0,0,0
"672",-90.05185,35.086485,0,0,0,0,0,0,0
"673",-90.05196,35.086490098,0,0,0,0,0,0,0
"674",-90.052055,35.086490098,0,0,0,0,0,0,0
"675",-90.052135,35.086490098,0,0,0,0,0,0,0
"676",-90.052245,35.086490098,0,0,0,0,0,0,0
"677",-90.052355,35.086490098,0,0,0,0,0,0,0
"678",-90.05247,35.086490098,0,0,0,0,0,0,0
"679",-90.05259,35.086490098,0,0,0,0,0,0,0
"680",-90.05268,35.086490098,0,0,0,0,0,0,0
"681",-90.052805,35.086485,0,0,0,0,0,0,0
"682",-90.053005,35.086480098,0,0,0,0,0,0,0
"683",-90.053145,35.086485,0,0,0,0,0,0,0
"684",-90.05325,35.086490098,0,0,0,0,0,0,0
"685",-90.05339,35.086490098,0,0,0,0,0,0,0
"686",-90.053535,35.086490098,0,0,0,0,0,0,0
"687",-90.05369,35.086495,0,0,0,0,0,0,0
"688",-90.05385,35.086500098,0,0,0,0,0,0,0
"689",-90.05397,35.086505,0,0,0,0,0,0,0
"690",-90.05404,35.086515,0,0,0,0,0,0,0
"691",-90.05427,35.086525,0,0,0,0,0,0,0
"692",-90.054505,35.086530098,0,0,0,0,0,0,0
"693",-90.05461,35.086530098,0,0,0,0,0,0,0
"694",-90.05475,35.086530098,0,0,0,0,0,0,0
"695",-90.054885,35.086530098,0,0,0,0,0,0,0
"696",-90.05505,35.086530098,0,0,0,0,0,0,0
"697",-90.05521,35.086530098,0,0,0,0,0,0,0
"698",-90.0553,35.086530098,0,0,0,0,0,0,0
"699",-90.05539,35.086530098,0,0,0,0,0,0,0
"700",-90.055525,35.086530098,0,0,0,0,0,0,0
"701",-90.05565,35.086530098,0,0,0,0,0,0,0
"702",-90.05572,35.086530098,0,0,0,0,0,0,0
"703",-90.05578,35.086535,0,0,0,0,0,0,0
"704",-90.055875,35.086540098,0,0,0,0,0,0,0
"705",-90.055965,35.086540098,0,0,0,0,0,0,0
"706",-90.05603,35.086545,0,0,0,0,0,0,0
"707",-90.056075,35.086550098,0,0,0,0,0,0,0
"708",-90.056125,35.086550098,0,0,0,0,0,0,0
"709",-90.05618,35.086550098,0,0,0,0,0,0,0
"710",-90.056235,35.086555,0,0,0,0,0,0,0
"711",-90.05629,35.086560098,0,0,0,0,0,0,0
"712",-90.05632,35.086560098,0,0,0,0,0,0,0
"713",-90.05635,35.086560098,11.09875,0,0,0,0,0,12.5155
"714",-90.05639,35.086560098,11.09875,0,0,0,0,0,12.5155
"715",-90.056435,35.086560098,11.09875,0,0,0,0,0,12.5155
"716",-90.056515,35.086565,11.09875,0,0,0,0,0,12.5155
"717",-90.05659,35.086570098,0,0,0,0,0,0,12.5155
"718",-90.05665,35.086570098,0,0,0,0,0,0,12.5155
"719",-90.056735,35.086570098,0,0,0,0,0,0,0
"720",-90.05683,35.086570098,0,0,0,0,0,0,0
"721",-90.056935,35.086570098,0,0,0,0,0,0,0
"722",-90.057045,35.086570098,0,0,0,0,0,0,0
"723",-90.057155,35.086570098,0,0,0,0,0,0,0
"724",-90.05727,35.086570098,0,0,0,0,0,0,0
"725",-90.057395,35.086570098,0,0,0,0,-13.453,0,0
"726",-90.05752,35.086575,0,0,0,0,-13.453,0,0
"727",-90.057645,35.086580098,0,0,0,0,0,0,0
"728",-90.057775,35.086580098,0,0,0,0,0,0,0
"729",-90.057875,35.086580098,0,0,0,0,0,0,0
"730",-90.05801,35.086580098,0,0,0,0,0,0,0
"731",-90.05821,35.086585,0,0,0,0,0,0,0
"732",-90.058345,35.086590098,0,0,0,0,0,0,0
"733",-90.05845,35.086590098,0,0,0,0,0,0,0
"734",-90.05859,35.086590098,0,0,0,0,0,0,0
"735",-90.05873,35.086590098,0,0,0,0,0,0,0
"736",-90.05891,35.086595,0,0,0,0,0,0,0
"737",-90.05909,35.086600098,0,0,0,0,-13.1986666666667,0,0
"738",-90.0592,35.086600098,0,0,0,0,-13.1986666666667,0,0
"739",-90.059315,35.086600098,0,0,0,0,-13.1986666666667,0,0
"740",-90.0595,35.086600098,0,0,0,0,-13.1986666666667,0,0
"741",-90.05965,35.086605,0,0,0,0,-13.1986666666667,0,0
"742",-90.059805,35.086610098,0,0,0,0,-13.1986666666667,0,0
"743",-90.06,35.086610098,0,0,0,0,0,0,0
"744",-90.060115,35.086615,0,0,0,0,0,0,0
"745",-90.06027,35.086620098,0,0,0,0,0,0,0
"746",-90.06043,35.086620098,0,0,0,0,0,0,0
"747",-90.06055,35.086620098,0,0,0,0,0,0,0
"748",-90.060745,35.086620098,0,0,0,0,0,0,0
"749",-90.0609,35.086620098,0,0,0,0,0,0,0
"750",-90.061015,35.086620098,0,0,0,0,0,0,0
"751",-90.061165,35.086620098,0,0,0,0,0,0,0
"752",-90.06135,35.086625,0,0,0,0,0,0,0
"753",-90.061495,35.086630098,0,0,0,0,0,0,0
"754",-90.061605,35.086630098,0,0,0,0,0,0,0
"755",-90.061825,35.086635,0,0,0,0,0,0,0
"756",-90.06201,35.086645,0,0,0,0,0,0,0
"757",-90.06212,35.086650098,0,0,0,0,0,0,0
"758",-90.06226,35.086655,0,0,0,0,0,0,0
"759",-90.062365,35.086660098,0,0,0,0,0,0,0
"760",-90.062475,35.086660098,0,0,0,0,0,0,0
"761",-90.062655,35.086665,0,0,0,0,0,0,0
"762",-90.062795,35.086670098,0,0,0,0,0,0,0
"763",-90.062905,35.086670098,0,0,0,0,0,0,0
"764",-90.06305,35.086670098,0,0,0,0,0,0,0
"765",-90.06323,35.086675,0,0,0,0,0,0,0
"766",-90.063415,35.086680098,9.7935,0,0,0,0,0,0
"767",-90.06356,35.086680098,9.7935,0,0,0,0,0,0
"768",-90.063665,35.086680098,9.7935,0,0,0,0,0,0
"769",-90.06381,35.086685,9.7935,0,0,0,0,0,0
"770",-90.063985,35.086690098,0,0,0,0,0,0,0
"771",-90.064085,35.086690098,0,0,0,0,0,0,0
"772",-90.064215,35.086695,0,0,0,0,0,0,0
"773",-90.06434,35.086700098,0,0,0,0,0,0,0
"774",-90.064465,35.086705,0,0,0,0,0,0,0
"775",-90.064625,35.086710098,0,0,0,0,0,0,0
"776",-90.06475,35.086710098,0,0,0,0,0,0,0
"777",-90.06487,35.086715,0,0,0,0,0,0,0
"778",-90.064995,35.086720098,0,0,0,0,0,0,0
"779",-90.06513,35.086725,0,0,0,0,0,0,0
"780",-90.065275,35.086730098,0,0,0,0,0,0,0
"781",-90.06542,35.086730098,0,0,0,0,-14.294,0,0
"782",-90.065565,35.086730098,0,0,0,0,0,0,0
"783",-90.065715,35.086730098,0,0,0,0,0,0,0
"784",-90.0659,35.086730098,0,0,0,0,0,0,0
"785",-90.06605,35.086730098,0,0,0,0,0,0,0
"786",-90.06616,35.086730098,0,0,0,0,0,0,0
"787",-90.066345,35.086735,0,0,0,0,0,0,0
"788",-90.066495,35.086740098,0,0,0,0,0,0,0
"789",-90.0666,35.086740098,0,0,0,0,0,0,0
"790",-90.06678,35.086740098,0,0,0,0,0,0,0
"791",-90.066965,35.086745,0,0,0,0,0,0,0
"792",-90.067075,35.086750098,0,0,0,0,0,0,0
"793",-90.067185,35.086750098,0,0,0,0,0,0,0
"794",-90.06733,35.086750098,0,0,0,0,0,0,0
"795",-90.06751,35.086755,0,0,0,0,0,0,0
"796",-90.06769,35.086765,0,0,0,0,0,0,0
"797",-90.06783,35.086770098,0,0,0,0,0,0,0
"798",-90.067935,35.086775,0,0,0,0,0,0,0
"799",-90.06804,35.086780098,0,0,0,0,0,0,0
"800",-90.06821,35.086785,0,0,0,0,0,0,0
"801",-90.068345,35.086790098,0,0,0,0,0,0,0
"802",-90.06848,35.086795,0,0,0,0,0,0,0
"803",-90.06865,35.086805,0,0,0,0,0,0,0
"804",-90.068785,35.086810098,0,0,0,0,0,0,0
"805",-90.068955,35.086815,0,0,0,0,0,0,0
"806",-90.069095,35.086820098,0,0,0,0,0,0,0
"807",-90.069165,35.086820098,0,0,0,0,0,0,0
"808",-90.0693,35.086820098,0,0,0,0,0,0,0
"809",-90.06947,35.086820098,0,0,0,0,0,0,0
"810",-90.069605,35.086825,0,0,0,0,-13.785,0,0
"811",-90.069735,35.086830098,0,0,0,0,0,0,0
"812",-90.069865,35.086830098,0,0,0,0,0,0,0
"813",-90.06999,35.086830098,0,0,0,0,0,0,0
"814",-90.070115,35.086830098,0,0,0,0,-13.342,0,0
"815",-90.070275,35.086835,0,0,0,0,0,0,0
"816",-90.070405,35.086840098,0,0,0,0,-13.6075,0,0
"817",-90.070495,35.086840098,0,0,0,0,-13.6075,0,0
"818",-90.070605,35.086840098,0,0,0,0,0,0,0
"819",-90.07068,35.086840098,0,0,0,0,-12.3432857142857,0,0
"820",-90.07077,35.086840098,0,0,0,0,-12.3432857142857,0,0
"821",-90.07088,35.086840098,0,0,0,0,-12.3432857142857,0,0
"822",-90.070945,35.086840098,0,0,0,0,-12.3432857142857,0,0
"823",-90.071035,35.086845,0,0,0,0,-12.3432857142857,0,0
"824",-90.071145,35.086850098,0,0,0,0,-12.3432857142857,0,0
"825",-90.071235,35.086855,0,0,0,0,-12.3432857142857,0,0
"826",-90.07132,35.086860098,0,0,0,0,0,0,0
"827",-90.071405,35.086860098,0,0,0,0,0,0,0
"828",-90.07149,35.086860098,0,0,0,0,0,0,0
"829",-90.07157,35.086860098,0,0,0,0,0,0,0
"830",-90.071645,35.086860098,0,0,0,0,0,0,0
"831",-90.0717,35.086860098,0,0,0,0,0,0,0
"832",-90.07177,35.086865,0,0,0,0,0,0,0
"833",-90.07186,35.086870098,0,0,0,0,0,0,0
"834",-90.071915,35.086870098,0,0,0,0,-11.4285,0,0
"835",-90.071955,35.086870098,0,0,0,0,-11.4285,0,0
"836",-90.072015,35.086870098,0,0,0,0,0,0,0
"837",-90.07208,35.086870098,0,0,0,0,-11.041,0,0
"838",-90.072135,35.086870098,0,0,0,0,0,0,0
"839",-90.072175,35.086870098,0,0,0,0,0,0,0
"840",-90.07224,35.086870098,0,0,0,0,0,0,0
"841",-90.072305,35.086870098,0,0,0,0,0,0,0
"842",-90.072345,35.086875,0,0,0,0,0,0,0
"843",-90.072395,35.086880098,0,0,0,0,0,0,0
"844",-90.072455,35.086880098,0,0,0,0,0,0,0
"845",-90.072515,35.086880098,0,0,0,0,12.2608125,0,0
"846",-90.072565,35.086880098,0,0,0,0,12.2608125,0,0
"847",-90.07261,35.086880098,0,0,0,0,12.2608125,0,0
"848",-90.072645,35.086880098,0,0,0,0,12.2608125,0,0
"849",-90.07268,35.086880098,0,0,0,0,12.2608125,0,0
"850",-90.072725,35.086880098,0,0,0,0,12.2608125,7.856,0
"851",-90.072765,35.086880098,0,0,0,0,12.2608125,0,0
"852",-90.0728,35.086880098,0,0,0,0,12.2608125,0,0
"853",-90.07285,35.086880098,0,0,0,0,12.2608125,0,0
"854",-90.07291,35.086880098,0,0,0,0,12.2608125,0,0
"855",-90.07298,35.086880098,0,0,0,0,12.2608125,0,0
"856",-90.073055,35.086880098,0,0,0,0,12.2608125,0,0
"857",-90.07313,35.086880098,0,0,0,0,12.2608125,0,0
"858",-90.07321,35.086885,0,0,0,0,12.2608125,0,0
"859",-90.073295,35.086890098,0,0,0,0,12.2608125,0,0
"860",-90.07338,35.086890098,0,0,0,0,12.2608125,0,0
"861",-90.07347,35.086895,0,0,0,0,0,0,0
"862",-90.073575,35.086900098,0,0,0,0,0,0,0
"863",-90.073685,35.086900098,0,0,0,0,0,0,0
"864",-90.0738,35.086905,0,0,0,0,0,0,0
"865",-90.07392,35.086915,0,0,0,0,0,0,0
"866",-90.07404,35.086925,0,0,0,0,0,0,0
"867",-90.074165,35.086935,0,0,0,0,0,0,0
"868",-90.074285,35.08695,0,0,0,0,0,0,0
"869",-90.0744,35.08697,0,0,0,0,0,0,0
"870",-90.074515,35.086985,0,0,0,0,0,0,0
"871",-90.07463,35.087,0,0,0,0,0,0,0
"872",-90.07474,35.08702,0,0,0,0,0,0,0
"873",-90.074845,35.08704,0,0,0,0,0,0,0
"874",-90.07495,35.08706,0,0,0,0,0,0,0
"875",-90.075055,35.08708,0,0,0,0,0,0,0
"876",-90.07516,35.0871,0,0,0,0,0,0,0
"877",-90.075255,35.08712,0,0,0,0,0,0,0
"878",-90.075345,35.08714,0,0,0,0,0,0,0
"879",-90.075435,35.087155,0,0,0,0,0,0,0
"880",-90.075525,35.08717,0,0,0,0,0,0,0
"881",-90.075615,35.08719,0,0,0,0,0,0,0
"882",-90.0757,35.08721,0,0,0,0,0,0,0
"883",-90.075785,35.087225,0,0,0,0,0,0,0
"884",-90.07589,35.08724,0,0,0,0,0,0,0
"885",-90.07597,35.087255,0,0,0,0,0,0,0
"886",-90.076025,35.087265,0,0,0,0,0,0,0
"887",-90.07609,35.08728,0,0,0,0,0,0,0
"888",-90.07616,35.087295,0,0,0,0,0,0,0
"889",-90.076215,35.087300098,0,0,0,0,0,0,0
"890",-90.076245,35.087305,0,0,0,0,98.1144285714286,0,0
"891",-90.076285,35.087310098,0,0,0,0,98.1144285714286,0,0
"892",-90.07633,35.087310098,0,0,0,0,98.1144285714286,0,0
"893",-90.076395,35.087315,0,0,0,0,98.1144285714286,0,0
"894",-90.076455,35.087320098,0,0,0,0,98.1144285714286,0,0
"895",-90.076495,35.087320098,0,0,0,0,98.1144285714286,0,0
"896",-90.07683,35.087335,0,0,0,0,98.1144285714286,0,0
"897",-90.077165,35.087345,0,0,0,0,0,0,0
"898",-90.077245,35.087335,0,0,0,0,0,0,0
"899",-90.07737,35.087330098,0,0,0,0,0,0,0
"900",-90.07746,35.087330098,0,0,0,0,0,0,0
"901",-90.07752,35.087330098,0,0,0,0,0,0,0
"902",-90.07762,35.087330098,11.738,0,0,0,0,0,0
"903",-90.0777,35.087330098,0,0,0,0,0,0,0
"904",-90.077755,35.087330098,0,0,0,0,0,0,0
"905",-90.077845,35.087330098,0,0,0,0,0,0,0
"906",-90.07792,35.087330098,0,0,0,0,0,0,0
"907",-90.07799,35.087330098,0,0,0,0,0,0,0
"908",-90.078055,35.087330098,0,0,0,0,0,0,0
"909",-90.0781,35.087330098,0,0,0,0,0,0,0
"910",-90.07819,35.087330098,0,0,0,0,0,0,0
"911",-90.078265,35.087330098,0,0,0,0,0,0,0
"912",-90.078295,35.087330098,0,0,0,0,0,0,0
"913",-90.07834,35.087330098,0,0,0,0,0,0,0
"914",-90.078415,35.087330098,0,0,0,0,0,0,0
"915",-90.078475,35.087330098,0,0,0,0,0,0,0
"916",-90.07854,35.087335,0,0,0,0,0,0,0
"917",-90.078605,35.087340098,0,0,0,0,0,0,0
"918",-90.078655,35.087340098,0,0,0,0,111.332333333333,0,0
"919",-90.07874,35.087345,0,0,0,0,111.332333333333,0,11.948
"920",-90.078825,35.087350098,0,0,0,0,111.332333333333,0,11.948
"921",-90.078875,35.087350098,0,0,0,0,0,0,11.948
"922",-90.078925,35.087355,0,0,0,0,0,0,0
"923",-90.079015,35.087360098,0,0,0,0,0,0,0
"924",-90.079085,35.087365,0,0,0,0,0,0,0
"925",-90.079155,35.087370098,0,0,0,0,0,0,0
"926",-90.079225,35.087375,0,0,0,0,0,0,0
"927",-90.0793,35.087395,0,0,0,0,0,0,0
"928",-90.079375,35.087415,0,0,0,0,0,0,0
"929",-90.079425,35.087435,0,0,0,0,0,0,0
"930",-90.07947,35.08746,0,0,0,0,0,0,0
"931",-90.079515,35.08749,0,0,0,0,0,0,0
"932",-90.07957,35.087535,0,0,0,0,0,0,0
"933",-90.079635,35.087585,0,0,0,0,0,0,0
"934",-90.079705,35.087625,0,0,0,0,0,0,0
"935",-90.079775,35.08765,0,0,0,0,0,0,0
"936",-90.07984,35.087675,0,0,0,0,0,0,0
"937",-90.079905,35.087705,0,0,0,0,0,0,0
"938",-90.07997,35.087735,0,0,0,0.038,0,0,0
"939",-90.08001,35.08776,0,0,0,0,0,0,0
"940",-90.08005,35.087785,0,0,0,0,0,0,0
"941",-90.08009,35.08781,0,0,0,0,0,0,0
"942",-90.08013,35.087835,0,0,0,0,0,0,0
"943",-90.080175,35.087865,0,0,0,0,0,0,0
"944",-90.08022,35.08789,0,0,0,0,0,0,0
"945",-90.080275,35.087925,0,0,0,0,0,0,0
"946",-90.08034,35.08797,0,0,0,0,0,0,0
"947",-90.08038,35.088,0,0,0,0,0,0,0
"948",-90.08042,35.088035,0,0,0,0,0,0,0
